,para,label,document,predictions
5321,"22 & <img> id-US20200031833A1_00064.PNG </img> & 8-(1,3-dimethyl-1H- indazol-5-yl)-2,7- dimethyl-N-((6- methylpyridin-3- yl)methyl)pyrazolo [1,5-a][1,3,5]triazin- 4-amine
",0,data/dev/US20200031833A1.txt,1
5322,"23 & <img> id-US20200031833A1_00065.PNG </img> & 4-(((8-(1,3-dimethyl- 1H-indazol-5-yl)-2,7- dimethylpyrazolo[1,5- a][1,3,5]triazin-4- yl)amino)methyl) benzenesulfonamide
",0,data/dev/US20200031833A1.txt,1
5325,"26 & <img> id-US20200031833A1_00068.PNG </img> & N-(4-(((8-(1,3-dimethyl- 1H-indazol-5-yl)- 2,7-dimethylpyrazolo [1,5-a][1,3,5]triazin-4- yl)amino)methyl)phenyl) methanesulfonamide
",0,data/dev/US20200031833A1.txt,1
5332,"<img> id-US20200031833A1_00071.PNG </img>
",0,data/dev/US20200031833A1.txt,1
5334,"Tetramethyl-[1,3,2]dioxaborolan-2-yl)-1H-indazole, used in the General Procedures 1-3, was synthesized by the below 2-step procedure illustrated in the following reaction scheme:
",0,data/dev/US20200031833A1.txt,1
5335,"<img> id-US20200031833A1_00072.PNG </img>
",0,data/dev/US20200031833A1.txt,1
5340,"General Procedure 1: Synthesis of Imidazopyridazine Derivatives (Scheme 1)
",0,data/dev/US20200031833A1.txt,1
5341,"<img> id-US20200031833A1_00073.PNG </img>
",0,data/dev/US20200031833A1.txt,1
5366,"1 & 1H-NMR (CDCl3, 400 MHz): δ 8.61 (d, 2H), 7.91 (s, 1H), 7.69 (d, 1H), 7.45 (d, 1H),
",1,data/dev/US20200031833A1.txt,0
5369,"2 & 1H-NMR (CDCl3, 400 MHz): δ 8.56 (d, 1H), 8.32 (s, 1H), 8.16 (d, 1H), 7.86 (d, 1H),
",1,data/dev/US20200031833A1.txt,0
5373,"3 & 1H-NMR (CDCl3, 400 MHz): δ 7.90 (s, 1H), 7.70 (d, 1H), 7.45 (d, 1H), 7.32 (m, 4 H),
",1,data/dev/US20200031833A1.txt,0
5376,"4 & 1H-NMR (CDCl3, 400 MHz): δ 8.20 (d, 1H), 7.89 (s, 1H), 7.67 (d, 1H), 7.62 (d, 1H),
",1,data/dev/US20200031833A1.txt,0
5380,"5 & 1H-NMR (CDCl3, 400 MHz): δ 7.89 (s, 1H), 7.68 (d, 1H), 7.46 (d, 1H), 7.27 (d, 1H),
",1,data/dev/US20200031833A1.txt,0
5383,"6 & 1H-NMR (CDCl3, 400 MHz): δ 7.90 (s, 1H), 7.68 (d, 1H), 7.44 (d, 1H), 7.32 (d, 2H),
",1,data/dev/US20200031833A1.txt,0
5386,"7 & 1H-NMR (CDCl3, 400 MHz): δ 8.02 (m, 2H), 7.90 (s, 1H), 7.82 (d, 1H), 7.75 (d, 1H),
",1,data/dev/US20200031833A1.txt,0
5390,"General Procedure 2: Synthesis of Pyrazolopyrimidine Derivatives (Scheme 2)
",0,data/dev/US20200031833A1.txt,1
5391,"<img> id-US20200031833A1_00074.PNG </img>
",0,data/dev/US20200031833A1.txt,1
5417,"8 & 1H-NMR (DMSO, 400 MHz): δ 8.52 (m, 3H), 7.85 (s, 1H), 7.75 (d, 1H), 7.59 (d, 1H),
",1,data/dev/US20200031833A1.txt,0
5420,"9 & 1H-NMR (DMSO, 400 MHz): δ 8.53 (s, 1H), 8.41 (s, 1H), 7.84 (s, 1H), 7.73 (dd, 2H),
",1,data/dev/US20200031833A1.txt,0
5422," & 3H), 2.43 (s, 3H), 2.34 (s, 3H), LCMS: 412.3 [M + H], HPLC purity: 99.86%
",0,data/dev/US20200031833A1.txt,1
5423,"10 & 1H-NMR (DMSO, 400 MHz): δ 8.38 (t, 1H), 7.84 (s, 1H), 7.75 (d, 1H), 7.58 (d, 1H),
",1,data/dev/US20200031833A1.txt,0
5426,"11 & 1H-NMR (DMSO, 400 MHz): δ 8.48 (t, 1H), 7.85 (s, 1H), 7.75 (d, 1H), 7.58 (d, 1H),
",1,data/dev/US20200031833A1.txt,0
5429,"12 & 1H-NMR (CDCl3, 400 MHz): δ 8.00 (s, 1H), 7.94 (d, 1H), 7.87 (d, 1H), 7.70 (dd, 2H),
",1,data/dev/US20200031833A1.txt,0
5431," & 3H), 2.58 (s, 3H), 2.45 (s, 3H), LCMS: 475.3 [M + H], HPLC purity: 99.79%
",0,data/dev/US20200031833A1.txt,1
5432,"13 & 1H-NMR (CDCl3, 400 MHz): δ 7.85 (m, 3H), 7.69 (d, 1H), 7.51 (d, 2H), 7.41 (d, 1H),
",1,data/dev/US20200031833A1.txt,0
5435,"14 & 1H-NMR (CDCl3, 400 MHz): δ 8.21 (d, 1H), 7.87 (s, 1H), 7.73 (d, 1H), 7.63 (d, 1H),
",1,data/dev/US20200031833A1.txt,0
5438,"15 & 1H-NMR (CDCl3, 400 MHz): δ 7.87 (s, 1H), 7.72 (d, 1H), 7.40 (d, 1H), 7.30 (d, 1H),
",1,data/dev/US20200031833A1.txt,0
5441,"16 & 1H-NMR (DMSO, 400 MHz): δ 9.71 (s, 1H), 8.41 (t, 1H), 7.85 (s, 1H), 7.75 (d, 1H),
",1,data/dev/US20200031833A1.txt,0
5444,"17 & 1H-NMR (DMSO, 400 MHz): δ 8.86 (s, 1H), 8.58 (t, 1H), 8.08 (d, 1H), 7.89 (d, 1H),
",1,data/dev/US20200031833A1.txt,0
5446," & 3H), 2.50 (s, 3H), 2.32 (s, 3H), LCMS: 466.6 [M + H], HPLC purity: 99.40%
",0,data/dev/US20200031833A1.txt,1
5447,"18 & 1H-NMR (DMSO, 400 MHz): δ 8.44 (t, 1H), 7.85 (s, 1H), 7.77 (d, 1H), 7.58 (d, 1H),
",1,data/dev/US20200031833A1.txt,0
5450,"19 & 1H-NMR (DMSO, 400 MHz): δ 8.44 (t, 1H), 7.82 (s, 1H), 7.71 (d, 1H), 7.54 (d, 1H),
",1,data/dev/US20200031833A1.txt,0
5454,"General Procedure 3: Synthesis of Pyrazolo Triazine Derivatives (Scheme 3)
",0,data/dev/US20200031833A1.txt,1
5455,"<img> id-US20200031833A1_00075.PNG </img>
",0,data/dev/US20200031833A1.txt,1
5482,"20 & 1H-NMR (DMSO, 400 MHz): δ 9.28 (s, 1H), 8.52 (d, 2H), 7.84 (s, 1H), 7.71 (d, 1H),
",1,data/dev/US20200031833A1.txt,0
5485,"21 & 1H-NMR (DMSO, 400 MHz): δ 9.14 (s, 1H), 8.41 (s, 1H), 7.82 (s, 1H), 7.70 (d, 1H),
",1,data/dev/US20200031833A1.txt,0
5488,"22 & 1H-NMR (DMSO, 400 MHz): δ 9.26 (s, 1H), 8.49 (d, 1H), 7.82 (d, 1H), 7.58 (m, 2H),
",1,data/dev/US20200031833A1.txt,0
5491,"23 & 1H-NMR (DMSO, 400 MHz): δ 9.32 (s, 1H), 7.84 (s, 1H), 7.78 (d, 2H), 7.71 (d, 1H),
",1,data/dev/US20200031833A1.txt,0
5494,"24 & 1H-NMR (DMSO, 400 MHz): δ 9.26 (t, 1H) 7.83 (s, 1H), 7.69 (d, 1H), 7.61 (d, 1H),
",1,data/dev/US20200031833A1.txt,0
5497,"25 & 1H-NMR (DMSO, 400 MHz): δ 9.34 (t, 1H) 8.02 (s, 1H), 7.84 (d, 2H), 7.75 (d, 1H),
",1,data/dev/US20200031833A1.txt,0
5500,"26 & 1H-NMR (DMSO, 400 MHz): δ 9.68 (bs, 1H) 9.18 (s, 1H), 7.83 (s, 1H), 7.69 (d, 1H),
",1,data/dev/US20200031833A1.txt,0
5503,"27 & 1H-NMR (CDCl3, 400 MHz): δ 7.81 (s, 1H), 7.68 (d, 1H), 7.40 (d, 1H), 7.21 (d, 1H),
",1,data/dev/US20200031833A1.txt,0
5506,"28 & 1H-NMR (DMSO, 400 MHz): δ 9.19 (s, 1H), 8.18 (t, 1H), 7.82 (s, 1H), 7.78 (d, 1H),
",1,data/dev/US20200031833A1.txt,0
5526," & 3, 11, 24 & (4-chlorophenyl)methanamine
",0,data/dev/US20200031833A1.txt,1
5532," & 16, 26 & N-(4-(aminomethyl)phenyl)methanesulfonamide
",0,data/dev/US20200031833A1.txt,1
5534," & 18 & benzylamine
",0,data/dev/US20200031833A1.txt,1
5535," & 19 & (4-fluorophenyl)methanamine
",0,data/dev/US20200031833A1.txt,1
5757,"Nuclear magnetic resonance (1HNMR) spectra were obtained on 600 MHz Bruker Advance DPX600 spectrometer at Faculty of Science, King Abdulaziz University using Me4Si as the internal reference, and DMSO-d6 or CDCl3 were used as solvents. The chemical shifts were measured in δ ppm. General procedure for the synthesis of target compounds.
",1,data/dev/US10654800B1.txt,0
5762,"N.B. All compounds were confirmed with LC/MS and showed excellent purities (over 95%) 1H NMR of GLP-1: DMSO-d6, δ 1.43 (brs, 2H, CH2), 1.46 (brs, 6H, 2CH2, 2 CH), 1.50-1.51 (brs, 4H, 2CH2), 2.13 (brs, 2H, CH2), 2.33 (br, 1H, NH—CH2), 3.24 (brs, 2H, CH2), 4.45 (brs, 1H, OH), 7.04-7.07 (t, 1H, Arom-H), 7.29-7.33 (t, 2H, Arom-H) 7.60-7.63 (d, 2H, Arom-H), 9.88 (brs, 1H, NH).
",1,data/dev/US10654800B1.txt,0
5763,"1H NMR of GLP-2: DMSO-d6, δ 1.43 (brs, 2H, CH2), 1.48 (brs, 6H, 2CH2, 2 CH), 1.51 (brs, 4H, 2CH2), 2.14 (brs, 2H, CH2), 2.26 (s, 3H, CH3), 2.75 (br, 1H, NH—CH2), 3.23 (brs, 2H, CH2), 4.46 (brs, 1H, OH), 6.99-7.03 (t, 1H, Arom-H), 7.16-7.18 (d, 1H, Arom-H) 7.20-7.23 (t, 1H, Arom-H), 8.01-8.03 (d, 1H, Arom-H), 9.86 (brs, 1H, NH).
",1,data/dev/US10654800B1.txt,0
5764,"1H NMR of GLP-3: DMSO-d6, δ 1.43 (brs, 2H, CH2), 1.46-1.47 (brs, 6H, 2CH2+2 CH), 1.51-1.51 (brs, 4H, 2CH2), 2.13 (brs, 2H, CH2), 2.25 (s, 3H, CH3), 2.30 (br, 1H, NH—CH2), 3.22 (brs, 2H, CH2), 4.41 (brs, 1H, OH), 7.10-7.12 (d, 2H, Arom-H), 7.49-7.51 (d, 2H, Arom-H), 9.74 (brs, 1H, NH).
",1,data/dev/US10654800B1.txt,0
5765,"1H NMR of GLP-5: DMSO-d6, δ 1.42 (brs, 2H, CH2), 1.46 (brs, 6H, 2CH2, 2 CH), 1.50 (brs, 4H, 2CH2), 2.13 (brs, 2H, CH2), 2.78 (br, t, 1H, NH—CH2), 3.33 (brs, 2H, CH2), 3.88 (s, 3H, OCH3), 4.45 (brs, 1H, OH), 6.90-6.93 (m, 1H, Arom-H), 7.00-7.07 (m, 1H, Arom-H) 8.24-8.25 (d, 1H, Arom-H), 10.27 (brs, 1H, NH).
",1,data/dev/US10654800B1.txt,0
5766,"1H NMR of GLP-14: DMSO-d6, δ 1.44 (brs, 2H, CH2), 1.48 (brs, 6H, 2CH2, 2 CH), 1.52 (brs, 4H, 2CH2), 2.16 (brs, 2H, CH2), 2.56 (br, 1H, NH—CH2), 3.27 (brs, 2H, CH2), 4.54 (brs, 1H, OH), 7.31-7.33 (t, 1H, Arom-H), 7.70-7.72 (t, 1H, Arom-H) 7.75-7.76 (d, 1H, Arom-H), 8.51-8.53 (d, 1H, Arom-H), 10.5 (brs, 1H, NH).
",1,data/dev/US10654800B1.txt,0
5767,"1H NMR of GLP-15: DMSO-d6, δ 1.45 (brs, 2H, CH2), 1.49 (brs, 6H, 2CH2, 2 CH), 1.53 (brs, 4H, 2CH2), 2.16 (brs, 2H, CH2), 2.57 (br, 1H, NH—CH2), 3.31 (brs, 2H, CH2), 4.51 (brs, 1H, OH), 7.44-7.45 (d, 1H, Arom-H), 7.59-7.61 (t, 1H, Arom-H) 7.89-7.91 (d, 1H, Arom-H), 8.20 (s, 1H, Arom-H), 10.2 (brs, 1H, NH).
",1,data/dev/US10654800B1.txt,0
5768,"1H NMR of GLP-16: DMSO-d6, δ 1.44 (brs, 2H, CH2), 1.51 (brs, 6H, 2CH2, 2 CH), 1.54 (brs, 4H, 2CH2), 2.15 (brs, 2H, CH2), 2.69-2.71 (br, 1H, NH—CH2), 3.28 (brs, 2H, CH2), 3.45 (s, 3H, OCH3), 4.50 (brs, 1H, OH), 7.18-7.21 (d, 1H, Arom-H), 7.63-7.65 (t, 1H, Arom-H) 7.99-8.01 (d, 1H, Arom-H), 8.58-8.59 (d, 1H, Arom-H), 12.11 (brs, 1H, NH).
",1,data/dev/US10654800B1.txt,0
5769,"1H NMR of GLP-17: DMSO-d6, δ 1.45 (brs, 2H, CH2), 1.48 (brs, 6H, 2CH2, 2 CH), 1.53 (brs, 4H, 2CH2), 2.15 (brs, 2H, CH2), 2.36 (br, 1H, NH—CH2), 3.24 (brs, 2H, CH2), 4.51 (brs, 1H, OH), 6.47-6.50 (dd, 1H, Arom-H), 6.96-6.97 (d, 1H, Arom-H) 7.09-7.12 (d, 1H, Arom-H), 7.25 (s, 1H, Arom-H), 9.46 (brs, 1H, OH), 9.76 (s, 1H, NH).
",1,data/dev/US10654800B1.txt,0
5770,"1H NMR of GLP-19: CDCl3, δ 1.52-1.53 (br, t, 2H, CH2), 1.62-1.63 (br, d, 6H, 2CH2, 2 CH), 1.67 (brs, 4H, 2CH2), 1.74 (brs, 1H, NH—CH2), 2.29 (brs, 2H, CH2), 3.42 (brs, 2H, CH2), 4.62 (brs, 1H, OH), 7.13-7.16 (m, 1H, Arom-H), 7.57-7.60 (m, 2H, Arom-H) 8.54-8.56 (br, d, 1H, Arom-H), 10.64 (brs, 1H, NH).
",1,data/dev/US10654800B1.txt,0
5771,"1H NMR of GLP-26: DMSO-d6, δ 1.43 (brs, 2H, CH2), 1.48 (brs, 6H, 2CH2, 2 CH), 1.50 (brs, 4H, 2CH2), 2.13 (brs, 2H, CH2), 2.62 (br, 1H, NH—CH2), 3.30 (brs, 2H, CH2), 4.49 (brs, 1H, OH), 7.54-7.55 (m, 1H, Arom-H), 7.94-7.96 (dt, 1H, Arom-H) 8.17-8.18 (br, 1H, Arom-H), 10.18 (brs, 1H, NH).
",1,data/dev/US10654800B1.txt,0
5772,"1H NMR of GLP-27: DMSO-d6, δ 1.43 (brs, 2H, CH2), 1.45-1.46 (br, d, 6H, 2CH2, 2 CH), 1.50 (brs, 4H, 2CH2), 2.14 (brs, 2H, CH2), 2.62-2.63 (br, t, 1H, NH—CH2), 3.26 (brs, 2H, CH2), 4.50 (brs, 1H, OH), 7.10-7.14 (m, 1H, Arom-H), 7.18-7.20 (t, 1H, Arom-H) 7.29-7.32 (m, 1H, Arom-H), 8.20-8.22 (t, 1H, Arom-H), 10.09 (brs, 1H, NH).
",1,data/dev/US10654800B1.txt,0
5773,"1H NMR of GLP-30: DMSO-d6, δ 1.46 (brs, 2H, CH2), 1.52 (brs, 6H, 2CH2, 2 CH), 1.53 (brs, 4H, 2CH2), 2.17 (brs, 2H, CH2), 2.31 (s, 3H, CH3), 2.75 (br, 1H, NH—CH2), 3.23 (brs, 2H, CH2), 4.55 (brs, 1H, OH), 6.99-7.03 (t, 1H, Arom-H), 7.16-7.18 (d, 1H, Arom-H) 7.20-7.23 (t, 1H, Arom-H), 8.01-8.03 (d, 1H, Arom-H), 9.86 (brs, 1H, NH).
",1,data/dev/US10654800B1.txt,0
5774,"1H NMR of GLP-31: DMSO-d6, δ 1.43 (brs, 2H, CH2), 1.46-1.47 (br, d, 6H, 2CH2, 2 CH), 1.50-1.51 (br, d, 4H, 2CH2), 2.13 (brs, 2H, CH2), 2.62-2.63 (br, t, 1H, NH—CH2), 3.26 (brs, 2H, CH2), 4.51 (brs, 1H, OH), 6.88-6.91 (m, 1H, Arom-H), 7.33-7.39 (m, 2H, Arom-H) 7.66-7.67 (m, 1H, Arom-H), 10.05 (brs, 1H, NH).
",1,data/dev/US10654800B1.txt,0
5775,"1H NMR of GLP-43: CDCl3, δ 1.49 (brs, 2H, CH2), 1.55 (brs, 6H, 2CH2, 2 CH), 1.60 (brs, 4H, 2CH2), 2.22 (br, 1H, NH—CH2), 2.28 (brs, 2H, CH2), 3.36 (brs, 2H, CH2), 4.81 (brs, 1H, OH), 7.28-7.29 (d, 2H, Arom-H), 7.53-7.54 (d, 2H, Arom-H) 10.53 (brs, 1H, NH).
",1,data/dev/US10654800B1.txt,0
5776,"1H NMR of GLP-53: CDCl3, δ 1.52 (br, t, 2H, CH2), 1.62-1.63 (br, d, 6H, 2CH2, 2 CH), 1.66 (brs, 4H, 2CH2), 2.23 (brs, 1H, NH—CH2), 2.27 (brs, 2H, CH2), 3.43 (brs, 2H, CH2), 4.42-4.46 (d, 2H, N—CH 2 -Ph), 7.26-7.29 (m, 3H, Arom-H), 7.32-7.35 (m, 2H, Arom-H) 7.79 (br, t, 1H, —CO—NH—CH2).
",1,data/dev/US10654800B1.txt,0
5777,"1H NMR of GLP-54: CDCl3, δ 1.49 (br, t, 2H, CH2), 1.54 (br, d, 6H, 2CH2, 2 CH), 1.67 (brs, 4H, 2CH2), 2.23 (brs, 1H, NH—CH2), 2.27 (brs, 2H, CH2), 3.41 (brs, 2H, CH2), 4.42-4.46 (d, 2H, N—CH 2 -Ph), 7.00-7.03 (d, 2H, Arom-H), 7.25-7.27 (d, 2H, Arom-H) 7.74 (br, t, 1H, —CO—NH—CH2).
",1,data/dev/US10654800B1.txt,0
5778,"1H NMR of GLP-59: CDCl3, δ 1.37 (brs, 2H, CH2), 1.43 (br, 3H, CH+CH2) 1.47-1.50 (br, m, 1H, CH2), 1.56-1.58 (br, m, 2H, CH2), 1.62-1.64 (br, m, 2H, CH2), 2.03 (brs, 1H, NH—CH2), 2.21 (brs, 2H, CH2), 2.83-2.85 (t, 2H, CH 2 Ph), 3.2 (d, 2H, N—CH 2—CH 2), 3.53-3.56, (q, 2H, N—CH 2 —CH2), 7.21-7.25 (m, 3H, Arom-H), 7.30-7.33 (m, 2H, Arom-H), 7.59 (br, t, 1H, CO—NH).
",1,data/dev/US10654800B1.txt,0
5779,"1H NMR of GLP-60: CDCl3, δ 1.45 (brs, 2H, CH2), 1.49 (brs, 6H, 2CH2, 2 CH), 1.56 (brs, 4H, 2CH2), 2.05 (brs, 2H, CH2), 2.29 (br, 1H, NH—CH2), 3.35 (s, 2H, CH2), 4.58 (brs, 1H, OH), 6.80-6.83 (m, 2H, Arom-H), 7.40-7.43 (d, 2H, Arom-H), 9.34 (brs, 1H, OH), 9.44 (s, 1H, NH).
",1,data/dev/US10654800B1.txt,0
5780,"1H NMR of GLP-73: DMSO-d6, δ 0.85-0.88 (t, 1H, NH—CH2), 1.25 (brs, 1H, CH2), 1.42 (brs, 2H, CH2), 1.48 (brs, 9H, 4CH2+CH), 2.14 (brs, 2H, CH2), 3.4 (brs, 1H, OH), 3.44 (s, 2H, CH2), 7.46 (s, 1H, Arom-H).
",1,data/dev/US10654800B1.txt,0
5781,"1H NMR of GLP-107: DMSO-d6, δ 1.43 (brs, 2H, CH2), 1.47 (brs, 6H, 2CH2, 2 CH), 1.52 (brs, 4H, 2CH2), 2.13 (brs, 2H, CH2), 2.34 (br, 1H, NH—CH2), 3.22 (brs, 2H, CH2), 4.50 (brs, 1H, OH), 6.46-6.49 (dd, 1H, Arom-H), 6.94-6.95 (d, 1H, Arom-H) 7.07-7.10 (d, 1H, Arom-H), 7.24 (s, 1H, Arom-H), 9.43 (brs, 1H, OH), 9.72 (s, 1H, NH).
",1,data/dev/US10654800B1.txt,0
5782,"1H NMR of GLP-110: DMSO-d6, δ 1.57-1.59 (br, d, 3H, 3CH), 1.66-1.68 (br, d, 3H, 3CH), 1.90 (brs, 6H, 3CH2), 2.13 (br, 1H, 3CH), 4.02-4.04 (t, 2H, CH2), 7.59-7.60 (m, 2H, Arom-H), 7.92-7.94 (m, 1H, Arom-H), 8.12-8.13 (d, 1H, Arom-H) 9.11 (br, s, 1H, NH), 11.62 (s, 1H, NH).
",1,data/dev/US10654800B1.txt,0
5783,"1H NMR of GLP-111: DMSO-d6, δ 1.56-1.57 (br, m, 9H, 3CH2), 1.61-1.63 (br, m, 2H, CH2), 2.01 (brs, 4H, CH2), 2.36 (br, 1H, NH—CH2), 3.22 (brs, 2H, CH2), 5.77 (s, 1H, OH), 6.44-6.46 (dd, 1H, Arom-H), 6.92-6.93 (dd, 1H, Arom-H) 7.06-7.09 (t, 1H, Arom-H), 7.21-7.22 (t, 1H, Arom-H), 9.40 (br, s, 1H, NH), 9.74 (br, s, 1H, NH).
",1,data/dev/US10654800B1.txt,0
5784,"1H NMR of GLP-112: DMSO-d6, δ 1.56-1.58 (br, d, 3H, 3CH), 1.65-1.67 (br, d, 3H, 3CH), 1.90 (brs, 6H, 3CH2), 2.12 (br, 1H, 3CH), 3.99 (br, 2H, CH2), 6.40-6.443 (dt, 1H, Arom-H), 7.70-7.72 (dt, 1H, Arom-H), 9.11 (br, s, 1H, NH), 11.37 (s, 1H, NH).
",1,data/dev/US10654800B1.txt,0
5785,"1H NMR of GLP-117: DMSO-d6, δ 1.59-1.80 (br, m, 12H, 6CH2), 2.01 (br, s, 3H, 3CH), 3.31 (br, s, 2H, CH2), 4.63 (br, s, 1H, NH), 7.47-7.48 (d, 1H, Arom-H), 8.15-8.20 (dd, 1H, Arom-H) 8.67-8.68 (d, 1H, Arom-H), 11.08 (s, 1H, NH).
",1,data/dev/US10654800B1.txt,0
5786,"1H NMR of GLP-118: DMSO-d6, δ 1.58-1.69 (m, 3H, 3CH2), 1.89 (br, s, 6H, 3 CH2), 2.01 (s, 3H, 3CH), 4.01-4.03 (t, 1H, NH), 4.64 (br, s, 1H, CH2), 7.66-7.68 (dd, 1H, Arom-H), 7.84-7.85 (d, 2H, Arom-H), 7.92-7.94 (dd, 1H, Arom-H) 9.04 (s, 1H, NH).
",1,data/dev/US10654800B1.txt,0
5787,"1H NMR of GLP-119: DMSO-d6, δ 1.53-1.62 (m, 12H, 6 CH2), 2.01 (br, s, 3H, 3CH), 3.28 (br, s, 2H, CH2), 3.39 (br, s, 1H, NH), 7.10-7.13 (m, 1H, Arom-H), 7.78-7.81 (m, 1H, Arom-H) 8.10-8.11 (d, 1H, Arom-H), 8.31-8.32 (m, 1H, Arom-H), 10.18 (s, 1H, NH—CO).
",1,data/dev/US10654800B1.txt,0
5788,"1H NMR of GLP-120: DMSO-d6, δ 1.55-1.64 (m, 12H, 6CH2), 2.03 (br, s, 3H, 3CH), 2.13 (s, 6H, 2CH3), 3.27 (br, s, 2H, CH2), 3.38 (br, s, 1H, NH), 7.10 (s, 3H, Arom-H), 9.31 (s, 1H, NH—CO).
",1,data/dev/US10654800B1.txt,0
5837,"60 & p-OHPh & H & OH & 20.11* & 7.54 & N/A
",0,data/dev/US10654800B1.txt,1
6054,"I-2 & F & H & adenine
",0,data/dev/US20180092937A1.txt,1
6055,"I-3 & F & H & purine
",0,data/dev/US20180092937A1.txt,1
6056,"I-4 & F & H & guanine
",0,data/dev/US20180092937A1.txt,1
6057,"I-5 & F & H & xanthine
",0,data/dev/US20180092937A1.txt,1
6058,"I-6 & F & H & hypoxanthine
",0,data/dev/US20180092937A1.txt,1
6059,"I-7 & OH & H & adenine
",0,data/dev/US20180092937A1.txt,1
6060,"I-8 & OH & H & purine
",0,data/dev/US20180092937A1.txt,1
6061,"I-9 & OH & H & guanine
",0,data/dev/US20180092937A1.txt,1
6062,"I-10 & OH & H & xanthine
",0,data/dev/US20180092937A1.txt,1
6063,"I-11 & OH & H & hypoxanthine
",0,data/dev/US20180092937A1.txt,1
6316,"ACN acetonitrileaq. aqueous° C. degree CelsiusDA diode arrayDBU diazabicyclo[5.4.0]undec-7-eneCEP (2-cyanoethyl)-(N,N-diisopropyl)]-phosphoramiditeDCM dichloromethaneDDTT 3-((N,N-dimethyl-aminomethylidene)amino)-3H-1,2,4-dithiazole-3-thioneDIPEA diisopropylethylamineDMAP 4-dimethylaminopyridineDMF N,N-dimethylformamideDMOCP 2-chloro-5,5-dimethyl-2-oxo-1,3,2-dioxaphosphorinaneDMT 4,4'-dimethoxytritylESI-MS electrospray ionisation mass spectrometryEtOAc ethyl acetateeq equivalentFC flash-chromatography, SiO2 is used if no further details givenh hourHCl hydrogenchlorideHATU [dimethylamino-(1,2,3-triazolo[4,5-b]pyridin-3-yloxy)-methylene]-dimethyl-ammonium hexafluorophosphateHPLC high performance liquid chromatographyL literLiHMDS lithium Hexamethyldisilazidem/z mass-to-charge ratioMeOH methanolmin minutemL milliliterMS mass spectrumn.d. not determinedNH4OH solution of NH3 in waterPd-PEPPSI-IPent™ dichloro[1,3-bis(2,6-Di-3-pentylphenyl)imidazol-2-ylidene](3-chloropyridyl)palladium(II)psi pound per square inchRT room temperature (about 20° C.)SEM 2-(trimethylsilyl)ethoxymethylSol solventTBS tert-butyl-dimethylsilylTEA triethyl amineTEAF triethylammonium formateTF/TFA trifluoroacetic acidTFAA trifluoroacetic acid anhydrideTHF tetrahydrofurantR retention time in minutes
",0,data/dev/US20180092937A1.txt,1
6441,"Intermediate 1.1
",1,data/dev/US20180092937A1.txt,0
6442,"Imidazopyridazinon-β-D-ribofuranoside (1-(β-D-ribofuranosyl)imidazo[4,5-d]pyridazin-4(5H)-one)
",1,data/dev/US20180092937A1.txt,0
6443,"<img> id-US20180092937A1-20180405-C00015.TIF </img>
",1,data/dev/US20180092937A1.txt,0
6445,"Intermediate 1.2
",1,data/dev/US20180092937A1.txt,0
6446,"5'-DMT-imidazopyridazinon-β-D-ribofuranoside
",1,data/dev/US20180092937A1.txt,0
6447,"<img> id-US20180092937A1-20180405-C00016.TIF </img>
",1,data/dev/US20180092937A1.txt,0
6451,"Intermediate 1.3-a and Intermediate 1.3-b
",1,data/dev/US20180092937A1.txt,0
6452,"5'-DMT-2'-TBS-imidazopyridazinon-β-D-ribofuranoside (Intermediate 1.3-a) and 5'-DMT-3'-TBS-imidazopyridazinon-β-D-ribofuranoside (Intermediate 1.3-b)
",1,data/dev/US20180092937A1.txt,0
6453,"<img> id-US20180092937A1-20180405-C00017.TIF </img>
",1,data/dev/US20180092937A1.txt,0
6458,"Intermediate 1.4
",1,data/dev/US20180092937A1.txt,0
6459,"5'-DMT-3'-TBS-2'-CEP-imidazopyridazinon-β-D-ribofuranoside
",1,data/dev/US20180092937A1.txt,0
6460,"<img> id-US20180092937A1-20180405-C00018.TIF </img>
",1,data/dev/US20180092937A1.txt,0
6465,"Intermediate 1.5
",1,data/dev/US20180092937A1.txt,0
6467,"<img> id-US20180092937A1-20180405-C00019.TIF </img>
",1,data/dev/US20180092937A1.txt,0
6472,"The flask was stoppered, carefully sealed and stored at +2° C. for 16 hours. The solvents were evaporated under reduced pressure and the residue was azeotroped with anhydrous acetonitrile (4×15 mL). During the last evaporation procedure the solution was concentrated to approximately 5 mL of final azeotrope. The resulting anhydrous solution of intermediate 1.5 was immediately used in the next sequence of reactions.
",0,data/dev/US20180092937A1.txt,1
6473,"Intermediate 1.6
",1,data/dev/US20180092937A1.txt,0
6474,"Linear Dimer 5'-OH-3'-TBS-imidazopyridazinon-β-D-ribofuranoside-(2'→5')-cyanoethyl-phosphorothioate-2'-TBS-3'-H-phosphonate-N6-Bz-adenosine
",1,data/dev/US20180092937A1.txt,0
6480,"The flask was stoppered, carefully sealed and stored at +2° C. for 16 hours. The mixture was evaporated under reduced pressure and the residue was co-evaporated with anhydrous pyridine (2×20 mL) under reduced pressure. A further portion of 40 mL anhydrous pyridine was added and the residue was concentrated under reduced pressure to approximately 20 mL total volume. The resulting anhydrous solution of INTERMEDIATE 1.6 was immediately used in the next sequence of reactions.
",0,data/dev/US20180092937A1.txt,1
6481,"Intermediate 1.7
",1,data/dev/US20180092937A1.txt,0
