,para,label,document,predictions
6452,"5'-DMT-2'-TBS-imidazopyridazinon-β-D-ribofuranoside (Intermediate 1.3-a) and 5'-DMT-3'-TBS-imidazopyridazinon-β-D-ribofuranoside (Intermediate 1.3-b)
",1,data/dev/US20180092937A1.txt,0
6453,"<img> id-US20180092937A1-20180405-C00017.TIF </img>
",1,data/dev/US20180092937A1.txt,0
6458,"Intermediate 1.4
",1,data/dev/US20180092937A1.txt,0
6460,"<img> id-US20180092937A1-20180405-C00018.TIF </img>
",1,data/dev/US20180092937A1.txt,0
6465,"Intermediate 1.5
",1,data/dev/US20180092937A1.txt,0
6467,"<img> id-US20180092937A1-20180405-C00019.TIF </img>
",1,data/dev/US20180092937A1.txt,0
6472,"The flask was stoppered, carefully sealed and stored at +2° C. for 16 hours. The solvents were evaporated under reduced pressure and the residue was azeotroped with anhydrous acetonitrile (4×15 mL). During the last evaporation procedure the solution was concentrated to approximately 5 mL of final azeotrope. The resulting anhydrous solution of intermediate 1.5 was immediately used in the next sequence of reactions.
",0,data/dev/US20180092937A1.txt,1
6473,"Intermediate 1.6
",1,data/dev/US20180092937A1.txt,0
6474,"Linear Dimer 5'-OH-3'-TBS-imidazopyridazinon-β-D-ribofuranoside-(2'→5')-cyanoethyl-phosphorothioate-2'-TBS-3'-H-phosphonate-N6-Bz-adenosine
",1,data/dev/US20180092937A1.txt,0
6475,"<img> id-US20180092937A1-20180405-C00020.TIF </img>
",1,data/dev/US20180092937A1.txt,0
6480,"The flask was stoppered, carefully sealed and stored at +2° C. for 16 hours. The mixture was evaporated under reduced pressure and the residue was co-evaporated with anhydrous pyridine (2×20 mL) under reduced pressure. A further portion of 40 mL anhydrous pyridine was added and the residue was concentrated under reduced pressure to approximately 20 mL total volume. The resulting anhydrous solution of INTERMEDIATE 1.6 was immediately used in the next sequence of reactions.
",0,data/dev/US20180092937A1.txt,1
6481,"Intermediate 1.7
",1,data/dev/US20180092937A1.txt,0
6482,"Cyclic Dimer 3'-TBS-imidazopyridazinon-β-D-ribofuranoside-(2'→5')-cyanoethyl-phosphorothioate-2'-TBS-N6-Bz-adenosine-(3'→5')-phosphorothioate
",1,data/dev/US20180092937A1.txt,0
6483,"<img> id-US20180092937A1-20180405-C00021.TIF </img>
",1,data/dev/US20180092937A1.txt,0
6489,"Intermediate 1.8
",1,data/dev/US20180092937A1.txt,0
6490,"Cyclic Dimer 3'-TBS-imidazopyridazinon-β-D-ribofuranoside-(2'→5')-phosphorothioate-2'-TBS-adenosine-(3'→5')-phosphorothioate
",1,data/dev/US20180092937A1.txt,0
6491,"<img> id-US20180092937A1-20180405-C00022.TIF </img>
",1,data/dev/US20180092937A1.txt,0
6497,"Intermediate 2.1
",1,data/dev/US20180092937A1.txt,0
6499,"<img> id-US20180092937A1-20180405-C00023.TIF </img>
",1,data/dev/US20180092937A1.txt,0
6501,"LC-MS analytics of the raw material confirmed the presence of INTERMEDIATE 2.1.
",1,data/dev/US20180092937A1.txt,0
6504,"Intermediate 2.2
",1,data/dev/US20180092937A1.txt,0
6505,"Linear Dimer 5'-OH-3'-TBS-imidazopyridazinon-β-D-ribofuranoside-(2'→5')-cyanoethyl-phosphorothioate-2'-F-3'-H-phosphonate-N6-Bz-2'-deoxyadenosine
",1,data/dev/US20180092937A1.txt,0
6506,"<img> id-US20180092937A1-20180405-C00024.TIF </img>
",1,data/dev/US20180092937A1.txt,0
6508,"Intermediate 2.3
",1,data/dev/US20180092937A1.txt,0
6509,"Cyclic Dimer 3'-TBS-imidazopyridazinon-β-D-ribofuranoside-(2'→5')-cyanoethyl-phosphorothioate-2'-F-N6-Bz-2'-deoxyadenosine-(3'→5')-phosphorothioate
",1,data/dev/US20180092937A1.txt,0
6510,"<img> id-US20180092937A1-20180405-C00025.TIF </img>
",1,data/dev/US20180092937A1.txt,0
6517,"Intermediate 2.4
",1,data/dev/US20180092937A1.txt,0
6518,"Cyclic Dimer 3'-TBS-imidazopyridazinon-β-D-ribofuranoside-(2'→5')-phosphorothioate-2'-F-2'-deoxyadenosine-(3'→5')-phosphorothioate
",1,data/dev/US20180092937A1.txt,0
6519,"<img> id-US20180092937A1-20180405-C00026.TIF </img>
",1,data/dev/US20180092937A1.txt,0
6521,"LC-MS analytics of the material confirmed the presence of INTERMEDIATEs 2.4-a/b/c/d.
",1,data/dev/US20180092937A1.txt,0
6526,"Intermediate 3.1
",1,data/dev/US20180092937A1.txt,0
6528,"<img> id-US20180092937A1-20180405-C00027.TIF </img>
",1,data/dev/US20180092937A1.txt,0
6530,"LC-MS analytics of the raw material confirmed the presence of INTERMEDIATE 3.1.
",1,data/dev/US20180092937A1.txt,0
6533,"Intermediate 3.2
",1,data/dev/US20180092937A1.txt,0
6534,"Linear Dimer 5'-OH-3'-TBS-imidazopyridazinon-β-D-ribofuranoside-(2'→5')-cyanoethyl-phosphorothioate-3'-H-phosphonate-N6-Bz-LNA-adenine
",1,data/dev/US20180092937A1.txt,0
6535,"<img> id-US20180092937A1-20180405-C00028.TIF </img>
",1,data/dev/US20180092937A1.txt,0
6537,"Intermediate 3.3
",1,data/dev/US20180092937A1.txt,0
6538,"Cyclic Dimer 3'-TBS-imidazopyridazinon-β-D-ribofuranoside-(2'→5')-cyanoethyl-phosphoro-thioate-N6-Bz-LNA-adenine-(3'→5')-phosphorothioate
",1,data/dev/US20180092937A1.txt,0
6539,"<img> id-US20180092937A1-20180405-C00029.TIF </img>
",1,data/dev/US20180092937A1.txt,0
6541,"LC-MS analytics of the material confirmed the presence of INTERMEDIATEs 3.3-a/b/c/d.
",1,data/dev/US20180092937A1.txt,0
6546,"Intermediate 3.4
",1,data/dev/US20180092937A1.txt,0
6547,"Cyclic Dimer 3'-TBS-imidazopyridazinon-β-D-ribofuranoside-(2'→5')-phosphorothioate-LNA-adenine-(3'→5')-phosphorothioate
",1,data/dev/US20180092937A1.txt,0
6548,"<img> id-US20180092937A1-20180405-C00030.TIF </img>
",1,data/dev/US20180092937A1.txt,0
6550,"LC-MS analytics of the material confirmed the presence of INTERMEDIATEs 3.4-a/b/c/d.
",1,data/dev/US20180092937A1.txt,0
6555,"Intermediate 4.1
",1,data/dev/US20180092937A1.txt,0
6557,"<img> id-US20180092937A1-20180405-C00031.TIF </img>
",1,data/dev/US20180092937A1.txt,0
6559,"LC-MS analytics of the raw material confirmed the presence of INTERMEDIATE 4.1.
",1,data/dev/US20180092937A1.txt,0
6562,"Intermediate 4.2
",1,data/dev/US20180092937A1.txt,0
6563,"Linear Dimer 5'-OH-3'-TBS-imidazopyridazinon-β-D-ribofuranoside-(2'→5')-cyanoethyl-phosphorothioate-2'-TBS-3'-H-phosphonate-purine-β-D-ribofuranoside
",1,data/dev/US20180092937A1.txt,0
6564,"<img> id-US20180092937A1-20180405-C00032.TIF </img>
",1,data/dev/US20180092937A1.txt,0
6566,"LC-MS analytics of the raw material confirmed the presence of INTERMEDIATE 4.2 as a mixture of diastereoisomers.
",1,data/dev/US20180092937A1.txt,0
6570,"Intermediate 4.3
",1,data/dev/US20180092937A1.txt,0
6571,"Cyclic Dimer 3'-TBS-imidazopyridazinon-β-D-ribofuranoside-(2'→5')-cyanoethyl-phosphoro-thioate-2'-TBS-purine-β-D-ribofuranoside-(3'→5')-phosphorothioate
",1,data/dev/US20180092937A1.txt,0
6572,"<img> id-US20180092937A1-20180405-C00033.TIF </img>
",1,data/dev/US20180092937A1.txt,0
6578,"Intermediate 4.4
",1,data/dev/US20180092937A1.txt,0
6579,"Cyclic Dimer 3'-TBS-imidazopyridazinon-β-D-ribofuranoside-(2'→5')-phosphorothioate-2'-TBS-purine-β-D-ribofuranoside-(3'→5')-phosphorothioate
",1,data/dev/US20180092937A1.txt,0
6580,"<img> id-US20180092937A1-20180405-C00034.TIF </img>
",1,data/dev/US20180092937A1.txt,0
6592,"Example 1.1 and Example 1.2
",1,data/dev/US20180092937A1.txt,0
6593,"Cyclic (imidazopyridazinon-β-D-ribofuranoside-(2'→5')-phosphorothioate-adenosine-(3'→5')-phosphorothioate)
",1,data/dev/US20180092937A1.txt,0
6594,"<img> id-US20180092937A1-20180405-C00035.TIF </img>
",1,data/dev/US20180092937A1.txt,0
6598,"Preparation of Example 1.1, Sodium Salt (“Fourth Eluting Diastereomer”)
",1,data/dev/US20180092937A1.txt,0
6604,"Preparation of Example 1.2, Sodium Salt (“Third Eluting Diastereomer”)
",1,data/dev/US20180092937A1.txt,0
6605,"Desalting and salt change from TEA to sodium of EXAMPLE 1.2, TEA salt was performed in similar fashion as described for EXAMPLE 1.1, TEA salt.
",1,data/dev/US20180092937A1.txt,0
6610,"Example 2.1 and Example 2.2
",1,data/dev/US20180092937A1.txt,0
6612,"<img> id-US20180092937A1-20180405-C00036.TIF </img>
",1,data/dev/US20180092937A1.txt,0
6619,"Example 2.2
",1,data/dev/US20180092937A1.txt,0
6625,"Example 3.1 and Example 3.2
",1,data/dev/US20180092937A1.txt,0
6627,"<img> id-US20180092937A1-20180405-C00037.TIF </img>
",1,data/dev/US20180092937A1.txt,0
6637,"Example 4.1 and Example 4.2
",1,data/dev/US20180092937A1.txt,0
6639,"<img> id-US20180092937A1-20180405-C00038.TIF </img>
",1,data/dev/US20180092937A1.txt,0
6716,"Compound 1
",1,data/dev/EP3674305A1.txt,0
6717,"<img> id-EP3674305A1_00022.PNG </img>
",1,data/dev/EP3674305A1.txt,0
6720,"<img> id-EP3674305A1_00023.PNG </img>
",1,data/dev/EP3674305A1.txt,0
6723,"<img> id-EP3674305A1_00024.PNG </img>
",1,data/dev/EP3674305A1.txt,0
6725,"1H NMR (400 MHz, CDCl3): a (ppm) = 9.66 (br s, 1H), 9.17 (br s, 1H), 9.00 (br s, 2H), 7.73-7.85 (m, 15H), 3.74-3.79 (m, 2H), 3.63-3.67 (m, 2H), 3.38 (br s, 2H), 2.96 (br s, 2H), 2.49 (br s, 1H), 2.28 (br s, 2H), 2.06 (br s, 2H).
",1,data/dev/EP3674305A1.txt,0
6733,"<img> id-EP3674305A1_00027.PNG </img>
",1,data/dev/EP3674305A1.txt,0
6736,"<img> id-EP3674305A1_00028.PNG </img>
",1,data/dev/EP3674305A1.txt,0
6739,"<img> id-EP3674305A1_00029.PNG </img>
",1,data/dev/EP3674305A1.txt,0
6741,"MitoFreSH-Piperazine (Formula IV)
",1,data/dev/EP3674305A1.txt,0
6742,"<img> id-EP3674305A1_00030.PNG </img>
",1,data/dev/EP3674305A1.txt,0
6745,"<img> id-EP3674305A1_00031.PNG </img>
",0,data/dev/EP3674305A1.txt,1
6756,"MitoFreSH-Cl (Formula V)
",1,data/dev/EP3674305A1.txt,0
6771,"<img> id-EP3674305A1_00033.PNG </img>
",0,data/dev/EP3674305A1.txt,1
6777,"<img> id-EP3674305A1_00036.PNG </img>
",1,data/dev/EP3674305A1.txt,0
6779,"Compound 2A 1H NMR (500 MHz, CDCl3): a (ppm) = 6.73 (br, 1H), 4.96 (br, 1H), 3.57-3.69 (m, 8H), 3.51 (m, 2H), 3.41 (s, 2H), 3.34 (m, 2H), 1.45 (s, 9H).
",1,data/dev/EP3674305A1.txt,0
6780,"Compound 2B 1H NMR (500 MHz, DMSO-d6): a (ppm) = 8.19 (t, J = 5.2 Hz, 1H), 6.79 (t, J = 5.6 Hz, 1H), 3.59 (s, 2H), 3.04 (m, 2H), 2.88 (m, 2H), 1.37 (s, 9H), 1.33-1.39 (m, 4H), 1.22-1.24 (m, 4H).
",1,data/dev/EP3674305A1.txt,0
6783,"<img> id-EP3674305A1_00037.PNG </img>
",1,data/dev/EP3674305A1.txt,0
6785,"Compound 3A 1H NMR (500 MHz, CDCl3): a (ppm) = 8.62 (s, 1H), 8.55 (s, 1H), 7.00 (s, 1H), 6.67 (br, 1H), 5.08 (br, 1H), 3.62-3.65 (m, 5H), 3.57 (t, J = 5.2 Hz, 2H), 3.34-3.39 (m, 6H), 2.87 (t, J = 6.5 Hz, 2H), 2.76 (t, J = 6.2 Hz, 2H), 1.96-2.00 (m, 4H), 1.44 (s, 9H).
",1,data/dev/EP3674305A1.txt,0
6786,"Compound 3B 1H NMR (500 MHz, CDCl3): a (ppm) = 8.60 (s, 1H), 8.56 (s, 1H), 7.00 (s, 1H), 6.22 (br, 1H), 4.53 (br, 1H), 3.35-3.40 (m, 6H), 3.11 (m, 2H), 2.87 (t, J = 6.2 Hz, 2H), 2.76 (t, J = 6.1 Hz, 2H), 1.96-2.00 (m, 4H), 1.44 (s, 9H), 1.44-1.50 (m, 4H), 1.35-1.38 (m, 4H).
",1,data/dev/EP3674305A1.txt,0
6788,"GogiFreSH
",1,data/dev/EP3674305A1.txt,0
6789,"<img> id-EP3674305A1_00038.PNG </img>
",1,data/dev/EP3674305A1.txt,0
6791,"GolgiFreSH-A (formula VII) 1H NMR (500 MHz, CDCl3): a (ppm) = 8.52 (s, 1H), 8.49 (s, 1H), 7.64 (d, J = 8.6 Hz, 2H), 7.46 (d, J = 8.6 Hz, 2H), 6.93 (d, J = 2.3 Hz, 1H), 6.89 (s, 1H), 6.80 (d, J = 9.1 Hz, 1H), 6.61-6.63 (m, 2H), 6.39 (t, J = 5.6 Hz, 1H), 3.80 (s, 3H), 3.65 (s, 2H), 3.48-3.55 (m, 10H), 3.44 (m, 2H), 3.35-3.39 (m, 4H), 2.86 (t, J = 6.2 Hz, 2H), 2.72 (t, J = 6.5 Hz, 2H), 2.40 (s, 3H), 1.95-1.99 (m, 4H).
",1,data/dev/EP3674305A1.txt,0
6792,"GolgiFreSH-B (formula VIII) 1H NMR (500 MHz, CDCl3): a (ppm) = 8.57 (s, 1H), 8.50 (s, 1H), 7.66 (m, 2H), 7.48 (m, 2H), 6.98 (s, 1H), 6.90 (d, J = 2.4 Hz, 1H), 6.87 (d, J = 9.1 Hz, 1H), 6.69 (dd, 3J = 9.1 Hz, 4J = 2.4 Hz, 1 H), 6.23 (t, J = 5.7 Hz, 1H), 5.78 (t, J = 5.8 Hz, 1H), 3.82 (s, 3H), 3.65 (s, 2H), 3.28-3.39 (m, 6H), 3.20 (m, 2H), 2.86 (t, J = 6.4 Hz, 2H), 2.76 (t, J = 6.2 Hz, 2H), 2.39 (s, 3H), 1.95-2.00 (m, 4H), 1.50 (m, 2H), 1.42 (m, 2H), 1.22-1.31 (m, 4H); HRMS (m/z): [M+Na]+ 769.2772.
",1,data/dev/EP3674305A1.txt,0
6793,"GolgiFreSH-C (formula IX) 1H NMR (500 MHz, CDCl3): a (ppm) = 8.55 (s, 1H), 8.48 (s, 1H), 7.67 (d, J = 8.0 Hz, 2H), 7.47 (d, J = 8.0 Hz, 2H), 6.98 (t, J = 4.9 Hz, 1H), 6.96 (s, 1H), 6.92 (s, 1H), 6.87 (d, J = 9.0 Hz, 1H), 6.66 (d, J = 9.0 Hz, 1H), 6.34 (t, J = 4.9 Hz, 1H), 3.81 (s, 3H), 3.57-3.63 (m, 8H), 3.42-3.51 (m, 8H), 3.31-3.38 (m, 6H), 2.85 (t, J = 6.2 Hz, 2H), 2.75 (t,J = 5.9 Hz, 2H), 2.37 (s, 3H), 1.95-1.99 (m, 4H), 1.84 (m, 2H), 1.71 (m, 2H); HRMS (m/z): [M+Na]+ 900.3390.
",1,data/dev/EP3674305A1.txt,0
6898,"<img> id-US20180083209A1-20180322-C00012.TIF </img>
",0,data/dev/US20180083209A1.txt,1
6904,"<img> id-US20180083209A1-20180322-C00013.TIF </img>
",0,data/dev/US20180083209A1.txt,1
6912,"<img> id-US20180083209A1-20180322-C00014.TIF </img>
",0,data/dev/US20180083209A1.txt,1
6919,"<img> id-US20180083209A1-20180322-C00015.TIF </img>
",0,data/dev/US20180083209A1.txt,1
6935,"<img> id-US20180083209A1-20180322-C00020.TIF </img>
",0,data/dev/US20180083209A1.txt,1
6949,"<img> id-US20180083209A1-20180322-C00021.TIF </img>
",0,data/dev/US20180083209A1.txt,1
6974,"(Synthesis of Compound B)
",1,data/dev/US20180083209A1.txt,0
6978,"(Synthesis of Compound 1)
",1,data/dev/US20180083209A1.txt,0
6984,"3. Synthesis of Compound 4
",0,data/dev/US20180083209A1.txt,1
6985,"(Synthesis of Compound E)
",1,data/dev/US20180083209A1.txt,0
6989,"(Synthesis of Compound F)
",1,data/dev/US20180083209A1.txt,0
6991,"Compound F was synthesized according to the same method of synthesizing Compound B except for using Compound E instead of Compound A in the synthetic method of Compound B. The molecular weight of Compound F measured by FAB-MS was 485.
",1,data/dev/US20180083209A1.txt,0
6992,"(Synthesis of Compound 4)
",1,data/dev/US20180083209A1.txt,0
6995,"4. Synthesis of Compound 6
",0,data/dev/US20180083209A1.txt,1
6996,"(Synthesis of Compound H)
",1,data/dev/US20180083209A1.txt,0
7001,"(Synthesis of Compound 6)
",1,data/dev/US20180083209A1.txt,0
7008,"<img> id-US20180083209A1-20180322-C00032.TIF </img>
",0,data/dev/US20180083209A1.txt,1
7127,"Example 1: Preparation of 2,2′-(1,4-phenylene)bis(1-((1-((1-methoxypropan-2-yl)oxy)propan-2-yl)oxy)propan-2-ol) [1]
",1,data/dev/US10815179B1.txt,0
7128,"<img> id-US10815179B1_00011.PNG </img>
",1,data/dev/US10815179B1.txt,0
7130,"Example 2: Preparation of 13,13′-(1,4-phenylene)bis(4,7,10-trimethyl-2,5,8,11-tetraoxatetradecan-13-ol) [2]
",1,data/dev/US10815179B1.txt,0
7131,"<img> id-US10815179B1_00012.PNG </img>
",1,data/dev/US10815179B1.txt,0
7133,"Example 3: Preparation of 2,2′-(1,4-phenylene)bis(1-(2-(2-methoxyethoxy)ethoxy)propan-2-ol) [3]
",1,data/dev/US10815179B1.txt,0
7134,"<img> id-US10815179B1_00013.PNG </img>
",1,data/dev/US10815179B1.txt,0
7136,"Example 4: Preparation of 2,2′-(1,4-phenylene)bis(1-(2-(2-ethoxyethoxy)ethoxy)propan-2-ol) [4]
",1,data/dev/US10815179B1.txt,0
7137,"<img> id-US10815179B1_00014.PNG </img>
",1,data/dev/US10815179B1.txt,0
7139,"Example 5: Preparation of 2,2′-(1,4-phenylene)bis(1-(2-(2-propoxyethoxy)ethoxy)propan-2-ol) [5]
",1,data/dev/US10815179B1.txt,0
7140,"<img> id-US10815179B1_00015.PNG </img>
",1,data/dev/US10815179B1.txt,0
7142,"Example 6: Preparation of 2,2′-(1,4-phenylene)bis(1-(2-(2-butoxyethoxy)ethoxy)propan-2-ol) [6]
",1,data/dev/US10815179B1.txt,0
7143,"<img> id-US10815179B1_00016.PNG </img>
",1,data/dev/US10815179B1.txt,0
7145,"Example 7: Preparation of 13,13′-(1,4-phenylene)bis(2,5,8,11-tetraoxatetradecan-13-ol) [7]
",1,data/dev/US10815179B1.txt,0
7146,"<img> id-US10815179B1_00017.PNG </img>
",1,data/dev/US10815179B1.txt,0
7148,"Example 8: Preparation of 2,2′-(1,4-phenylene)bis(4,7,10,13-tetraoxaheptadecan-2-ol) [8]
",1,data/dev/US10815179B1.txt,0
7149,"<img> id-US10815179B1_00018.PNG </img>
",1,data/dev/US10815179B1.txt,0
7151,"Example 9: Preparation of 2,2′-(1,3-phenylene)bis(1-((1-((1-methoxypropan-2-yl)oxy)propan-2-yl)oxy)propan-2-ol) [9]
",1,data/dev/US10815179B1.txt,0
7152,"<img> id-US10815179B1_00019.PNG </img>
",1,data/dev/US10815179B1.txt,0
7155,"<img> id-US10815179B1_00020.PNG </img>
",1,data/dev/US10815179B1.txt,0
7158,"<img> id-US10815179B1_00021.PNG </img>
",1,data/dev/US10815179B1.txt,0
7161,"<img> id-US10815179B1_00022.PNG </img>
",1,data/dev/US10815179B1.txt,0
7163,"Example 13: Preparation of 2,2′-(1,3-phenylene)bis(1-(2-(2-propoxyethoxy)ethoxy)propan-2-ol) [13]
",1,data/dev/US10815179B1.txt,0
7164,"<img> id-US10815179B1_00023.PNG </img>
",1,data/dev/US10815179B1.txt,0
7167,"<img> id-US10815179B1_00024.PNG </img>
",1,data/dev/US10815179B1.txt,0
7169,"Example 15: Preparation of 13,13′-(1,3-phenylene)bis(2,5,8,11-tetraoxatetradecan-13-ol) [15}
",1,data/dev/US10815179B1.txt,0
7170,"<img> id-US10815179B1_00025.PNG </img>
",1,data/dev/US10815179B1.txt,0
7173,"<img> id-US10815179B1_00026.PNG </img>
",1,data/dev/US10815179B1.txt,0
7495,"A similar procedure to Reference Example 1 → Reference Example 8 → Reference Example 9 → Example 2 was carried out by using a corresponding amine compound instead of 1,3-dimethylpyrazol-4-amine hydrochloride and using a corresponding boronic acid instead of 1-(tert-butyldimethylsilyl)-1H-indol-5-ylboronic acid to give the compound of the present invention having the following physical properties. In Example 5-5, HPLC preparative purification was performed instead of silica gel column chromatography in Example 2.
",0,data/dev/EP3312182A1.txt,1
7509,"A similar procedure to Reference Example 1 → Reference Example 8 → Reference Example 9 → Example 1 was carried out by using a corresponding amine compound instead of 1,3-dimethylpyrazol-4-amine hydrochloride and using a corresponding boronic acid instead of 1-(tert-butyldimethylsilyl)-1H-indol-5-ylboronic acid to give the compound of the present invention having the following physical properties. In Examples 6-4 to 6-9, HPLC preparative purification was performed instead of silica gel column chromatography in Example 1.
",0,data/dev/EP3312182A1.txt,1
7532,"A similar procedure to Reference Example 9 was carried out by using the compound prepared in Reference Example 13 instead of the compound prepared in Reference Example 8 and using 6-amino-5-methoxypyridine-3-boronic acid pinacol ester instead of 1-(tert-butyldimethylsilyl)-1H-indol-5-ylboronic acid to give the compound of the present invention having the following physical properties.TLC: Rf 0.25 (hexane : ethyl acetate =1:2);1H-NMR (CDCl3): δ1.59-1.64, 3.06, 3.94, 4.86-4.94, 4.97-5.11, 5.36-5.42, 7.23-7.26, 7.39-7.43, 7.62-7.69, 7.72-7.80, 7.95-7.97, 8.98-9.05.
",1,data/dev/EP3312182A1.txt,0
7535,"A similar procedure to Reference Example 4 → Reference Example 5 → Reference Example 6 → Reference Example 7 → Reference Example 8 → Reference Example 9 was carried out by using 2,2,2-trifluoroethanol instead of isopropanol and using benzofuran-5-boronic acid instead of 1-(tert-butyldimethylsilyl)-1H-indol-5-ylboronic acid to give the compound of the present invention having the following physical properties. Meanwhile, HPLC preparative purification was performed instead of silica gel column chromatography in Reference Example 9.1H-NMR (DMSO-d6): δ2.13, 3.74, 5.02-5.13, 6.25-6.70, 7.07-7.08, 7.57-7.59, 7.74-7.76, 7.92, 7.99, 8.08-8.09, 8.45.Purity (LC-MS/ELSD): 99.7% (Retention time: 0.85 minutes);MASS (ESI, Pos.): 443 (M + H)+.
",1,data/dev/EP3312182A1.txt,0
7551,"A similar procedure to Reference Example 1 → Reference Example 2 → Reference Example 3 → Reference Example 4 → Reference Example 5 → Reference Example 6 → Reference Example 7 → Reference Example 8 → Reference Example 9 → Example 2 was carried out by using 1,3-dimethylpyrazol-4-amine hydrochloride or a corresponding amine compound instead of 1,3-dimethylpyrazol-4-amine hydrochloride, using 2,4-dichloro-7H-pyrrolo[2,3-d]pyrimidine instead of 4,6-dichloro-1H-pyrazolo[3,4-d]pyrimidine, and using a corresponding boronic acid instead of 1-(tert-butyldimethylsilyl)-1H-indol-5-ylboronic acid to give the compound of the present invention having the following physical properties. Meanwhile, in Example 13-7, HPLC preparative purification was performed instead of silica gel column chromatography in Example 2.
",0,data/dev/EP3312182A1.txt,1
7585,"A similar procedure to Reference Example 1 → Reference Example 2 → Reference Example 3 → Reference Example 4 → Reference Example 5 → Reference Example 6 → Reference Example 7 → Reference Example 8 → Reference Example 9 was carried out by using 1,3-dimethylpyrazol-4-amine hydrochloride or a corresponding amine compound instead of 1,3-dimethylpyrazol-4-amine hydrochloride, using 2,4-dichloro-7H-pyrrolo[2,3-d]pyrimidine instead of 4,6-dichloro-1H-pyrazolo[3,4-d]pyrimidine and using a corresponding boronic acid instead of 1-(tert-butyldimethylsilyl)-1H-indol-5-ylboronic acid to give the compound of the present invention having the following physical properties.
",0,data/dev/EP3312182A1.txt,1
7626,"A similar procedure to Reference Example 1 → Reference Example 2 → Reference Example 3 → Reference Example 4 → Reference Example 5 → Reference Example 6 → Reference Example 7 → Reference Example 8 → Reference Example 9 → Example 2 → Example 15 was carried out by using a corresponding amine compound instead of 1,3-dimethylpyrazol-4-amine hydrochloride, using 2,4-dichloro-7H-pyrrolo[2,3-d]pyrimidine instead of 4,6-dichloro-1H-pyrazolo[3,4-d]pyrimidine, and using 1-(tetrahydro-2H-pyran-2-yl)-1H-indazol-4-yl-4-boronic acid instead of 1-(tert-butyldimethylsilyl)-1H-indol-5-ylboronic acid to give the compound of the present invention having the following physical properties.
",0,data/dev/EP3312182A1.txt,1
7642,"Example 20: (4-{[4-Amino-5-(1H-indazol-4-yl)-7-isopropyl-7H-pyrrolo[2,3-d]pyrimidin-2-yl]amino}-3-methyl-1H-pyrazol-1-yl)acetonitrile
",1,data/dev/EP3312182A1.txt,0
7681,"A similar procedure to Reference Example 23 → Reference Example 24 → Reference Example 25 → Reference Example 26 → Reference Example 27 → Reference Example 28 → Example 2 was carried out by using 4-amino-3-fluoro-N,N-dimethylbenzamide or a corresponding amine compound instead of 4-amino-3-fluoro-N,N-dimethylbenzamide, and using 1-(tetrahydro-2H-pyran-2-yl)-4-(4,4,5,5-tetramethyl-1,3,2-dioxaborolan-2-yl)-1H-indazole instead of 4-benzyloxyphenylboronic acid to give the compound of the present invention having the following physical properties. Meanwhile, HPLC preparative purification was performed instead of silica gel column chromatography in Example 2.
",0,data/dev/EP3312182A1.txt,1
7854,"Example 1: N-cyclopropyl-2,2-difluoro-2-(4-(thiophen-3-yl)-3-(3-(3-(trifluoromethyl)phenyl) ureido)phenyl)acetamide
",0,data/dev/EP3330263A1.txt,1
7856,"<img> id-imgb0045.tif </img>
",0,data/dev/EP3330263A1.txt,1
7906,"Example 14: N-cyclopropyl-2-(4-(thiophen-3-yl)-3-(3-(3-(trifluoromethyl)phenyl)ureido)phenyl) propanamide
",0,data/dev/EP3330263A1.txt,1
7908,"<img> id-imgb0059.tif </img>
",0,data/dev/EP3330263A1.txt,1
7930,"N-cyclopropyl-1-(4-(thiophen-3-yl)-3-(3-(3-(trifluoromethyl)phenyl)ureido)phenyl) cyclopropanecarboxamide was prepared referring to the synthetic method in Example 14. 1H-NMR (400 MHz, DMSO-d6): δ=9.39 (s, 1H), 8.00 (s, 1H), 7.89 (s, 1H), 7.85 (d, J=1.6 Hz, 1H), 7.71 (dd, J=5.0, 2.9 Hz, 1H), 7.67-7.64 (m, 1H), 7.50 (q, J=8.3 Hz, 2H), 7.28 (m, 3H), 7.06 (dd, J=7.9, 1.7 Hz, 1H), 6.97 (d, J=3.8 Hz, 1H), 2.60 (m, 1H), 1.33 (m, 2H), 0.97 (m, 2H), 0.55 (m, 2H), 0.42 (m, 2H).
",1,data/dev/EP3330263A1.txt,0
7936,"N-cyclopropyl-1-(4-(thiophen-3-yl)-3-(3-(3-(trifluoromethyl)phenyl)ureido)phenyl) cyclobutanecarboxamide was prepared referring to the synthetic method in Example 14. 1H-NMR (400 MHz, DMSO-d6): δ=9.39 (s, 1H), 8.00 (s, 1H), 7.88-7.76 (m, 2H), 7.68 (dd, J=4.9, 2.9 Hz, 1H), 7.63-7.57 (m, 2H), 7.53-7.40 (m, 2H), 7.26 (dd, J=9.2, 4.5 Hz, 3H), 7.09 (dd, J=8.0, 1.8 Hz, 1H), 2.76-2.61 (m, 2H), 2.58 (m, 1H), 2.39-2.23 (m, 2H), 1.81-1.68 (m, 2H), 0.60-0.47 (m, 2H), 0.47-0.35 (m, 2H).
",1,data/dev/EP3330263A1.txt,0
7946,"Example 23: N-cyclopropyl-4-(thiophen-3-yl)-3-(3-(3-(trifluoromethyl)phenyl)ureido)benzamide
",0,data/dev/EP3330263A1.txt,1
7947,"<img> id-imgb0069.tif </img>
",0,data/dev/EP3330263A1.txt,1
