,index,para,label,document,predictions
210,210,"Formulation #2
",2,US08598138-20131203.txt,0
211,211,"1.5 mg H3 NF-kB Decoy in 300 μL TES buffer was combined with 7.5 mg palmitoyl L-camitine chloride undecyl ester in 375 μL TES buffer. The resultant mixture was then passed through a 0.45 μm filter, followed by a 0.22 μm filter. 7.5 mg of DOPS in 375 μL TES buffer was then added to the mixture. The resultant mixture was again passed through a 0.45 μm filter, followed by a 0.22 μm filter. 7.5 mg of bovine serum albumin (BSA) in 375 μL TES buffer was then added. The resultant mixture was again passed through a 0.45 μm filter, followed by a 0.22 μm filter. 75 μL of 0.1M calcium chloride was then added to the mixture to form cochleates (about 1 mg/ml) with a lipid:decoy ratio of about 10:1. Because the decoy associated with palmitoyl L-carnitine chloride undecyl ester is not exceedingly soluble in buffer, they tend to aggregate in the middle of the cochleate, with the DOPS and calcium typically on the outside. In order to disrupt the cochleate, the solution was passed through a 26½ needle ten times. After this needle procedure, small to medium aggregates of cochleates were observed.
",1,US08598138-20131203.txt,0
212,212,"Formulations #3 and #4
",2,US08598138-20131203.txt,0
213,213,"1.5 mg H3 NF-kB Decoy in 300 μL TES buffer was combined with 15 mg palmitoyl L-camitine chloride undecyl ester in 750 μL TES buffer. The resultant mixture was then passed through a 0.45 μm filter, followed by a 0.22 μm filter. 15 mg of DOPS in 750 μL TES buffer was then added to the mixture. The resultant mixture (Mixture A) was again passed through a 0.45 μm filter, followed by a 0.22 μm filter.
",1,US08598138-20131203.txt,0
214,214,"Formulation #3: To an 850 μL aliquot of Mixture A was added 70 μL of 0.1M calcium chloride to form aggregates of cochleates (about 0.77 mg/ml) with a lipid:decoy ratio of about 20:1.
",2,US08598138-20131203.txt,0
215,215,"Formulation #4: An 850 μL aliquot of Mixture A was treated ten times with 26½ needles in a similar manner to the cochleates of Formulation #2. 70 μL of 0.1M calcium chloride was then added to the mixture to form aggregates of cochleates (about 0.77 mg/ml) with a lipid:decoy ratio of about 20:1.
",2,US08598138-20131203.txt,0
216,216,"Formulations #5 and #6
",2,US08598138-20131203.txt,0
217,217,"3 mg PS NF-kB Decoy in 600 μL TES buffer was combined with 15 mg palmitoyl L-carnitine chloride undecyl ester in 750 μL TES buffer. The resultant mixture was then passed through a 0.45 μm filter, followed by a 0.22 μm filter. 15 mg of DOPS in 750 μL TES buffer was then added to the mixture. The resultant mixture (Mixture B) was again passed through a 0.45 μm filter, followed by a 0.22 μm filter.
",1,US08598138-20131203.txt,0
218,218,"Formulation #5: To a 1.0 ml aliquot of Mixture B was added 7.5 mg of bovine serum albumin (BSA) in 400 μL TES buffer. 100 μL of 0.1M calcium chloride was then added to the mixture to form cochleates (about 0.95 mg/ml) with a lipid:decoy ratio of about 10:1. These cochleates were then treated ten times with 26½ needles in a similar manner to Formulation #2 to form small aggregates of cochleates.
",2,US08598138-20131203.txt,0
219,219,"Formulation #6: To a 1.0 ml aliquot of Mixture B was added 400 μL TES buffer. The resultant mixture was treated ten times with 26½ needles in a similar manner to Formulation #2 followed by the addition of 100 μL of 0.1M calcium chloride to form small aggregates of cochleates (about 0.95 mg/ml) with a lipid:decoy ratio of about 10:1.
",1,US08598138-20131203.txt,0
220,220,"Formulation #7
",2,US08598138-20131203.txt,0
221,221,"1.5 mg PS NF-kB Decoy in 300 μL TES buffer (pH 7.4) was combined with 3.75 mg palmitoyl L-carnitine chloride undecyl ester in 188 μL TES buffer. The resultant mixture was then passed through a 0.45 μm filter, followed by a 0.22 μm filter. 7.5 mg of DOPS in 375 μL TES buffer was then added to the mixture. The resultant mixture was again passed through a 0.45 μm filter, followed by a 0.22 μm filter. 75 μL of 0.1M calcium chloride was then added to the mixture to form aggregates of cochleates (about 1.6 mg/ml) with a lipid:decoy ratio of about 7.5:1.
",1,US08598138-20131203.txt,0
222,222,"FIG. 2 shows phase contrast and fluorescence microscopic images of exemplary decoy cochleates as prepared in Formulation #3, above. Aggregates of varying sizes are composed of individual crystals of PS/Ca of less than 1 micron (shown as dark areas) encochleating the decoy (shown as lighter areas). The decoy, indicated by lighter areas in the fluorescence image, is seen as two distinct populations encased within the cochleate matrix: very small highly punctate dots, and larger, more diffuse “flowing” areas. The “Bleached Fluorescence” image allows the morphology of the “flowing Areas” to be seen more clearly.
",0,US08598138-20131203.txt,0
223,223,"Example 2
",0,US08598138-20131203.txt,2
224,224,"Analysis of Nuclear Localization
",0,US08598138-20131203.txt,0
225,225,"HT29 cells were plated at 50% confluence in 8 well chamber slides. 5′FAM NF-kB decoy cochleates prepared as described in Example 1 and non-cochleated decoy were then added at concentrations of 5 μM, 500 nM, 250 nM, 125 nM, 62.5 nM, 31.25 nM, and 0 to 2 wells each. The cells were then incubated for 24 h at 37° C. After 24 h, the cells were washed once with HBSS to remove excess decoy present. The cells were then fixed for 30 min by adding 2% paraformaldehyde. The nuclear stain Hoechst 33528 was then used to counterstain the cells, and coverslips were added to the slides using ProLong Antifade mounting medium for analysis. Fluorescent microscopic images analyzed utilizing Image Pro software for assessment of extent of nuclear localization of the FAM Decoy.
",0,US08598138-20131203.txt,0
226,226,"As shown in FIGS. 3 and 4 , cochleates of both H3 and PS NFkB decoys were efficiently taken up by HT29 cells and decoy was seen in the nuclei of the cells. Formulation #2 was not analyzed for nuclear uptake, because it was expected that their large size would prevent efficient cellular uptake.
",0,US08598138-20131203.txt,0
227,227,"FIG. 5 is a graph showing the relative extent of nuclear localization of the FAM Decoy of each Formulation, as well as the unencochleated decoy. The background was established using cells untreated with decoy, and the results are reported as percent of cells with nuclear decoy detected. Table 1, below shows approximate increases in decoy signal for each formulation.
",0,US08598138-20131203.txt,0
228,228,"It was determined that encochleation increased uptake of H3 NF-kB Decoy. Spontaneous uptake of unencochleated H3 Decoy is generally very low. All three formulations improved the percent of transfected cells and the amount of decoy delivered to the nuclei. It was also determined that encochleation increased uptake of PS NF-kB Decoy. A large percent of cells spontaneously take up low levels of unencochleated PS Decoy at and above 500 nM. Formulations #5 and #6 dramatically improved the percent of positive cells and the amount of decoy delivered at 250 nM and encochleation generally increased the amount (brightness) of PS decoy in positive cells (not visible in figures). Finally, encochleation did not effect the ability of the decoy to localize to the nuclei.
",0,US08598138-20131203.txt,0
229,229,"Example 3
",0,US08598138-20131203.txt,0
230,230,"Encochleated Decoy Quantification
",0,US08598138-20131203.txt,0
231,231,"5′FAM NFkB decoy cochleates prepared as described in Example 1 and non-cochleated 5′FAM decoy were treated with EDTA, to give a final EDTA concentration of 15 mM and a pH of about 7.4-7.6. The samples were then serially diluted in PBS in UV microtiterplates. The Fluorescence measurements were taken with a Gemini EM Microplate Spectrofluorometer (Molecular Devices) at an excitation maximum of 488 nm and an emission minimum of 530 nm. The concentration of decoy in cochleates, shown below in Table 2, was quantified using a non-cochleated decoy standard curve. Fluorescence-based decoy quantification showed much lower levels of decoy in the cochleates (2-10-fold lower) when compared to the 5′FAM decoy.
",0,US08598138-20131203.txt,0
232,232,"These values were used to determine a value for the underestimation of the decoy concentration actually used in Example 2. Table 3, below, provides the results from Example 2 combined with the underestimated concentration to find a normalized increase in signal.
",0,US08598138-20131203.txt,0
233,233,"Example 4
",0,US08598138-20131203.txt,0
234,234,"Preparation of siRNA Cochleates
",2,US08598138-20131203.txt,0
235,235,"Formulation #1
",1,US08598138-20131203.txt,0
236,236,"5 mg Flu-siRNA-U in 0.50 mL TES buffer (pH 7.4) was filtered through a 0.22 μm filter and combined with 50 mg of DOPS in 2.5 mL TES buffer to form liposomes containing the siRNA. 50 mg of palmitoyl L-carnitine chloride undecyl ester in 1.67 mL TES buffer was then added to the liposome mixture. To the resultant mixture was then added 0.408 mL of 0.1M calcium chloride to form cochleates. The mixture was then passed through a 5 μm filter, to provide small crystalline cochleates (about 1 mg/ml oligonucleotide) with a lipid:siRNA ratio of about 20:1. Such cochleates are suitable for, e.g., intravenous administration.
",1,US08598138-20131203.txt,0
237,237,"Formulation #2
",2,US08598138-20131203.txt,0
238,238,"5 mg Flu-siRNA-U in 0.50 mL TES buffer (pH 7.4) was filtered through a 0.22 μm filter and combined with 50 mg of DOPS in 2.5 mL TES buffer to form liposomes containing the siRNA. 50 mg of palmitoyl L-carnitine chloride undecyl ester in 1.67 mL TES buffer was then added to the liposome mixture. To the resultant mixture was then added 0.408 mL of 0.1M calcium chloride to form crystal cochleates (about 1 mg/ml oligonucleotide) with a lipid:siRNA ratio of about 20:1. Such cochleates are suitable for, e.g., oral administration.
",1,US08598138-20131203.txt,1
239,239,"Formulation #3
",2,US08598138-20131203.txt,0
240,240,"5 mg Flu-U-siRNA in 0.50 mL TES buffer (pH 7.4) was filtered through a 0.22 μm filter and combined with 50 mg of DOPS in 2.5 mL TES buffer to form liposomes containing the siRNA. 50 mg of palmitoyl L-carnitine chloride undecyl ester in 1.67 mL TES buffer was then added to the liposome mixture. To the resultant mixture was then added 0.408 mL of 0.1M calcium chloride to form crystal cochleates (about 1 mg/ml oligonucleotide). Cochleates were then concentrated under vacuum to provide crystal cochleates (about 4 mg/ml oligonucleotide) with a lipid:siRNA ratio of about 20:1. Such cochleates are suitable for, e.g., intranasal administration.
",1,US08598138-20131203.txt,1
241,241,"Formulation #4
",2,US08598138-20131203.txt,0
242,242,"10 mg Control-siRNA-U in 1.25 mL TES buffer (pH 7.4) was filtered through a 0.22 μm filter and combined with 100 mg of palmitoyl L-carnitine chloride undecyl ester in 10 mL TES buffer. 100 mg of DOPS in 10 mL TES buffer was then added to the mixture to form liposomes containing the siRNA. To the resultant mixture was then added 1.056 mL of 0.1M calcium chloride to form crystal cochleates (about 0.45 mg/ml oligonucleotide). Cochleates were then concentrated under vacuum to provide crystal cochleates (about 1 mg/ml oligonucleotide). The mixture was then passed through a 5 μm filter, to provide small crystalline cochleates with a lipid:siRNA ratio of about 20:1. Such cochleates are suitable for, e.g., intravenous or oral administration.
",1,US08598138-20131203.txt,1
243,243,"Formulation #5
",2,US08598138-20131203.txt,0
244,244,"5 mg Control-siRNA-U in 0.625 mL TES buffer (pH 7.4) was filtered through a 0.22 μM filter and combined with 50 mg of palmitoyl L-carnitine chloride undecyl ester in 5.0 mL TES buffer. 50 mg of DOPS in 5.0 mL TES buffer was then added to the mixture to form liposomes containing the siRNA. To the resultant mixture was then added 0.528 mL of 0.1M calcium chloride to form crystal cochleates (about 0.45 mg/ml oligonucleotide). Cochleates were then concentrated under vacuum to provide crystal cochleates (about 4 mg/ml oligonucleotide). Such cochleates are suitable for, e.g., intranasal administration.
",1,US08598138-20131203.txt,1
245,245,"Formulation #6
",2,US08598138-20131203.txt,0
246,246,"2 mg Control-siRNA-U-Cy3 in 0.2 mL TES buffer (pH 7.4) was filtered through a 0.22 μm filter and combined with 20 mg of palmitoyl L-carnitine chloride undecyl ester in 0.67 mL TES buffer. 20 mg of DOPS in 1.0 mL TES buffer was then added to the mixture to form liposomes containing the siRNA. To the resultant mixture was then added 163 μL of 0.1M calcium chloride to form crystal cochleates (about 1 mg/ml oligonucleotide) with a lipid:siRNA ratio of about 20:1. Such cochleates are suitable for, e.g., oral administration.
",1,US08598138-20131203.txt,1
247,247,"Formulation #7
",2,US08598138-20131203.txt,0
248,248,"2 mg Control-siRNA-U-Cy3 in 0.2 mL TES buffer (pH 7.4) was filtered through a 0.22 μm filter and combined with 20 mg of palmitoyl L-carnitine chloride undecyl ester in 0.67 mL TES buffer. 20 mg of DOPS in 1.0 mL TES buffer was then added to the mixture to form liposomes containing the siRNA. To the resultant mixture was then added 163 μL of 0.1M calcium chloride to form crystal cochleates (about 1 mg/ml oligonucleotide). The mixture was then passed through a 5 μm filter, to provide small crystalline cochleates with a lipid:siRNA ratio of about 20:1. Such cochleates are suitable for, e.g., intravenous administration.
",1,US08598138-20131203.txt,1
249,249,"FIG. 6 shows fluorescence microscopic images of exemplary siRNA cochleates of the present invention. The siRNA are indicated by lighter areas in the fluorescence image.
",0,US08598138-20131203.txt,0
250,250,"Example 5
",0,US08598138-20131203.txt,0
251,251,"Uptake of siRNAs
",0,US08598138-20131203.txt,0
252,252,"3T3 cells were grown in 60 millimeter tissue culture dishes in the presence of 2 ml DMEM (Dulbecco's modified eagles medium) supplemented with 10% fetal bovine serum. A suspension of cochleates (about 10-100 μl) prepared with Cy3 tagged siRNA was added between several hours and one day after subculturing the cells. The uptake and intracellular localization of the Cy3 siRNA was observed using phase contrast and fluorescence microscopy at a magnification of 1000×.
",0,US08598138-20131203.txt,0
253,253,"FIG. 7 shows phase contrast, fluorescence and combined microscopic images of the uptake of tagged siRNAs using cochleates of the present invention. The siRNA are indicated by lighter areas in the fluorescence image.
",0,US08598138-20131203.txt,0
254,254,"Example 6
",0,US08598138-20131203.txt,0
255,255,"Intranasal Administration of Formulated siRNA Inhibits Influenza Virus Production
",0,US08598138-20131203.txt,0
256,256,"Control and Influenza viral-specific siRNA cochleate formulations were prepared as described in Example 4. BALB/c mice were infected intranasally (100 pfu/mouse) with the PR8 serotype and then treated 2 hours later by intranasal administration to the lungs with indicated amounts of a influenza viral-specific siRNA and control siRNA in either cochleate siRNA formulation or non-formulated forms. The lungs were harvested 48 hours post-infection and viral titer was measured from lung homogenates by MDCK-HA assay as shown in FIG. 8 . A 202.8-fold reduction in viral titer was observed with the cochleate siRNA formulation compared with control siRNA (3.3) and naked flu siRNA (8.0).
",0,US08598138-20131203.txt,0
257,257,"Example 7
",0,US08598138-20131203.txt,0
258,258,"Intravenous Administration of Formulated siRNA Inhibits Influenza Virus Production
",0,US08598138-20131203.txt,0
259,259,"Control and Influenza viral-specific siRNA cochleate formulations were prepared as described in Example 4. BALB/c mice were infected intranasally (100 pfu/mouse) with the PR8 serotype and then treated 2 hours later by intravenous administration (tail vein) with indicated amounts of a influenza viral-specific siRNA and control siRNA in either cochleate siRNA formulation or non-formulated forms. The lungs were harvested 48 hours post-infection and viral titer was measured from lung homogenates by MDCK-HA assay. The results of the study are shown in FIG. 9 . A 19.9-fold reduction in viral titer was observed with intravenous administration of the cochleate siRNA formulation as compared with control siRNA (2.7) and naked flu siRNA (7.0).
",0,US08598138-20131203.txt,0
260,260,"CLAIMS
",0,US08598138-20131203.txt,0
261,261,"1. A siRNA-cochleate composition comprising: a cochleate; and a short interfering ribonucleic acid (siRNA) associated with the cochleate;  wherein the siRNA is associated with a positively charged amphiphile, wherein the positively charged amphiphile is a compound of formula (I):     wherein: R is selected from H, a C2-C26 acyl group and a C4-C26 aliphatic group; R1 is selected from     R2 and R3 are each independently a C4-C26 aliphatic group; optionally one or more of R, R2 and R3 is:     R4 and R5 are each independently a C3-C20 aliphatic group; n is an integer from 1 to 3; and X− is an anion of a pharmaceutically acceptable compound.
",0,US08598138-20131203.txt,0
262,262,"2. The composition of claim 1, wherein R is selected from nonanoyl, dodecanoyl, myristoyl, palmitoyl, steroyl, oleoyl, oleyl, nonyl, undecyl, tetradecyl, and hexadecyl.
",0,US08598138-20131203.txt,0
263,263,"3. The composition of claim 1, wherein R1 is
",0,US08598138-20131203.txt,0
264,264,"4. The composition of claim 3, wherein R3 is selected from oleyl, nonyl, undecyl, tetradecyl, and hexadecyl.
",0,US08598138-20131203.txt,0
265,265,"5. A siRNA-cochleate composition comprising: a cochleate; and a short interfering ribonucleic acid (siRNA) associated with the cochleate;  wherein the siRNA is associated with a positively charged amphiphile, wherein the positively charged amphiphile is a compound of formula (II):     wherein: R is selected from H, a C2-C26 acyl group and a C4-C26 aliphatic group; R2 is a C4-C26 aliphatic group; optionally one or both of R and R2 is:     R4 and R5 are each independently a C3-C20 aliphatic group; n is an integer from 1 to 3; and X− is an anion of a pharmaceutically acceptable compound.
",0,US08598138-20131203.txt,0
266,266,"6. The composition of claim 5, wherein R is selected from nonanoyl, dodecanoyl, myristoyl, palmitoyl, steroyl, oleoyl, oleyl, nonyl, undecyl, tetradecyl, and hexadecyl.
",0,US08598138-20131203.txt,0
267,267,"7. The composition of claim 5, wherein R2 is selected from oleyl, nonyl, undecyl, tetradecyl and hexadecyl.
",0,US08598138-20131203.txt,0
268,268,"8. A siRNA-cochleate composition comprising: a cochleate; and a short interfering ribonucleic acid (siRNA) associated with the cochleate;  wherein the siRNA is associated with a positively charged amphiphile, wherein the positively charged amphiphile is a compound of formula (III):     wherein: R is selected from a C2-C26 acyl group, a C4-C26 aliphatic group and H; R4 and R5 are each independently a C3-C20 aliphatic group; n is an integer from 1 to 3; and X− is an anion of a pharmaceutically acceptable compound.
",0,US08598138-20131203.txt,0
269,269,"9. The composition of claim 8, wherein R is selected from nonanoyl, dodecanoyl, myristoyl, palmitoyl, steroyl, oleoyl, oleyl, nonyl, undecyl, tetradecyl, hexadecyl, acetyl, propionyl, butyryl, valeryl, and isovaleryl.
",0,US08598138-20131203.txt,0
270,270,"10. The composition of claim 8, wherein —(C═O)—R4 and —(C═O)—R5 are each independently selected from hexanoyl, undecanoyl, myristoyl, palmitoyl and oleoyl.
",0,US08598138-20131203.txt,0
271,271,"TITLE
",0,US08598312-20131203.txt,0
272,272,"Inhibitors of antigen presentation by MHC class II molecules
",0,US08598312-20131203.txt,0
273,273,"ABSTRACT
",0,US08598312-20131203.txt,0
274,274,"The present invention relates to compounds, pharmaceutical compositions containing such compounds and methods for their use. In particular, the compounds of the invention are useful for the treatment or prevention of diseases associated with T cell proliferation such as autoimmune diseases and disorders.
",0,US08598312-20131203.txt,0
275,275,"This application is a continuation of U.S. application Ser. No. 12,205,205, filed Sep. 5, 2008, now U.S. Pat. No. 8,222,215 allowed, which is a divisional of U.S. application Ser. No. 10/778,756, filed Feb. 13, 2004, now U.S. Pat. No. 7,439,231, issued Oct. 21, 2008, which claims the benefit of U.S. provisional application No. 60/447,949, filed Feb. 14, 2003, the contents of each of which are incorporated by reference herein in their entireties.
",0,US08598312-20131203.txt,0
276,276,"1. FIELD OF THE INVENTION
",0,US08598312-20131203.txt,0
277,277,"This invention relates to novel compounds, pharmaceutical compositions containing such compounds and methods for their use. In particular, the compounds of the invention are useful for the treatment or prevention of autoimmune diseases and disorders.
",0,US08598312-20131203.txt,0
278,278,"2. BACKGROUND OF THE INVENTION
",0,US08598312-20131203.txt,0
279,279,"2.1 Autoimmune Disorders
",0,US08598312-20131203.txt,0
280,280,"Host immune responses are commonly classified into two distinguishable groups, cellular and humoral. Cellular immunity is mediated by T lymphocytes or T cells and protects against virally infected cells, fungi, parasites, and foreign tissue. Humoral immunity, which is mediated by B lymphocytes or B cells through the production of antibodies, is most effective against bacterial infections and the extracellular phases of viral infections. D. Voet & J. Voet, Biochemistry 1208 (2d ed., Wiley 1995).
",0,US08598312-20131203.txt,0
281,281,"Cellular immune response cascades lead to the destruction of antigens through: 1) the uptake of antigens by cellular macrophages or antigen presenting cells, 2) the processing or fragmentation of the antigen within the macrophage, 3) the association of the fragmented antigen with cell-surface proteins known as the major histocompatibility complex (“MHC”) proteins and 4) binding of the MHC protein/antigen complex by T cells that are induced to propagate, thereby illiciting an effective immune response against the specific antigen. In autoimmune disorders, this cellular immune response cascade recognizes self-derived species as antigens, effectively leading to the destruction of host peptides, cells, and tissues. The process by which the cellular immune system recognizes and initiates a response to antigens, both foreign and self, has been a focus of much research in recent years.
",0,US08598312-20131203.txt,0
282,282,"MHC proteins have been classified into two groups, referred to as Class I and Class II MHC proteins, that are structurally and functionally similar. D. Voet & J. Voet, Id. Macrophages exhibiting Class I MHC proteins or Class II MHC proteins that are complexed with an antigen on their surface are bound by cytotoxic T cells or helper T cells, respectively. As a result of this binding event, T cells are induced to proliferate and trigger an immune response against the antigen. The role of MHC proteins is to present the antigen on the surface of the cell so that they can be recognized by T cells. In humans, the Class I MHC proteins are encoded by three separate genetic loci, HLA-A, HLA-B, and HLA-C. There are also three heterodimeric human Class II MHC proteins whose alpha and beta chains are encoded by genes designated HLA-DP, HLA-DQ, and HLA-DR. Both Class I and Class II MHC genes are highly polymorphic, giving rise to the variance between individuals in the population. Id. Because of the key role of the antigen/MHC complex in the activation of T cells, inhibition of antigen binding to MHC molecules has been a goal of research in autoimmune diseases. Id.
",0,US08598312-20131203.txt,0
283,283,"In autoimmune diseases, inappropriate triggering of T cell responses by MHC molecule—“self antigen” complexes leads to destruction of normal tissues. Individuals inherit MHC genes of the HLA-DR, -DP, and -DQ haplotypes, and these have been linked to specific autoimmune diseases and autoantigens such as multiple sclerosis and rheumatoid arthritis. In each of these cases, patients diagnosed with the autoimmune disease carry an associated MHC gene. In rheumatoid arthritis, over 80% of patients have either HLA-DR1 or DR4 genes; in multiple sclerosis, ca. 70% have HLA-DR2.
",0,US08598312-20131203.txt,0
284,284,"Design of inhibitors of the cellular immune response has been a fundamental goal of research that aims to prevent T cell proliferation in autoimmune disease. Yusuf-Makagiansar et. al. (2002) Med. Res. Rev. 22(2):146-167, Adorini, et al., (1988) Nature, 334, 623-625. For example, Astra-Zeneca has a partially stabilized, large peptide analog (ZD 2315) in phase II clinical trials that binds to DR1/4 based on these principles. The compound was shown to be active in vivo in mouse models. Cytel, Inc. developed a partially stabilized peptide (a(Cha)AAAKTAAAAa-NH 2 ) (SEQ ID NO.: 106) that binds DR molecules, but did not supress T cell proliferation in response to protein antigens, and also did not show activity in animal models of autoimmune disease (Lamont, et al. (1990), J. Immunol. 144, 2493-2498; Ishioka, et al., (1994) J. Immunol. 152, 4310-4319. The lack of cellular activity was thought to be inherent to peptides, because they are (a) susceptible to rapid exchange within the endosomal loading compartment in the presence of HLA-DM, and (b) are prone to cleavage by proteolyic enzymes of the cathepsin class that reside in the endosome to process protein antigens.
",0,US08598312-20131203.txt,0
285,285,"The interactions between peptides and MHC molecules have been defined in a series of high resolution crystal structures. Stern et al. (1994) Nature 368:215-221; Smith et al. (1998) J. Exp. Med. 188:1511-1520. The general observations include the extended, poly(proline) II helical conformation of the peptide backbone, the presence of pockets (that bind so-called anchor residues) along the chain, and networks of hydrogen bonds between the peptide backbone and side chains of the MHC molecules that line the binding site.
",0,US08598312-20131203.txt,0
286,286,"In other work, requirements for peptide binding have been assessed using structure-activity studies (Hammer, J. et al. (1993) Cell 74:197-203) with peptide phage display libraries.
",0,US08598312-20131203.txt,0
287,287,"2.2 Multiple Sclerosis
",0,US08598312-20131203.txt,0
288,288,"Multiple sclerosis is a chronic demyelinating autoimmune disease of the central nervous system that afflicts over 2 million patients worldwide, with approximately 350,000 patients in the U.S., with an average of 200 new patients diagnosed weekly. With the exception of trauma, multiple sclerosis is the leading cause of neurologic disability in early to middle adulthood. The disease is typically progressive, incapacitating, and affects multiple body systems. Accordingly, there remains a need for an effective treatment for multiple sclerosis in addition to other autoimmune diseases.
",0,US08598312-20131203.txt,0
289,289,"In multiple sclerosis, antigenic peptides derived from the myelin nerve sheath bind to the MHC class II molecule HLA-DR2. The specific allele, MHC class II HLA-DR2 (DRA*0101/DRB1*1501), has been closely associated with the multiple sclerosis. In people of northern European descent, approximately 70% of multiple sclerosis patients carry the HLA-DR2 gene. Giordano, M. et al. (2002) Am. J. Pharmacogenomics 2:37-58. Accordingly, compounds with the ability to inhibit antigen binding by the MHC class II HLA-DR2 are being sought as effective therapeutics for treating or preventing multiple sclerosis.
",0,US08598312-20131203.txt,0
290,290,"An additional study focused on the structural requirements for binding of a compound to DR2 molecules by probing peptides that comprise myelin basic protein (“MBP”). Wucherpfennig et al. (1994) J. Exp. Med. 179:279-290. The immunodominant MBP (84-102) peptide was found to bind with high affinity to DRB1*1501 and DRB5*0101 molecules of the disease-associated DR2 haplotype. Other peptide segments that overlapped with this peptide were also critical for binding to these molecules. It was demonstrated that hydrophobic residues (Val189 and Phe92) in the MBP (88-95) segment were critical for peptide binding to DRB1*1501 molecules and that hydrophobic and charged residues (Phe92, Lys93) in the MBP (89-101/102) sequence contributed to DRB5*0101 binding.
",0,US08598312-20131203.txt,0
291,291,"There remains a need for prophylactic or therapeutic drugs that can be used to treat or prevent autoimmune diseases, in particular multiple sclerosis. This invention addresses these and other needs in the pharmaceutical area.
",0,US08598312-20131203.txt,0
292,292,"3. SUMMARY OF THE INVENTION
",0,US08598312-20131203.txt,0
293,293,"In one embodiment, the invention relates to novel compounds that are useful as pharmaceuticals, particularly for the treatment or prevention of autoimmune diseases or disorders. In one embodiment, the compounds of the invention are useful for inhibiting antigen binding to MHC class II molecules both in vitro and in vivo, particularly MHC class II HLA-DR1, MHC class II HLA-DR2 or MHC class II HLA-DR4 molecules.
",0,US08598312-20131203.txt,0
294,294,"In another embodiment, the invention relates to compounds useful for inhibiting antigen presentation by MHC class II molecules, particularly a MHC class II HLA-DR1, MHC class II HLA-DR2 or MHC class II HLA-DR4 molecule.
",0,US08598312-20131203.txt,0
295,295,"In another embodiment, the invention relates to compounds useful for inhibiting T cell proliferation in animals, particularly mammals including humans.
",0,US08598312-20131203.txt,0
296,296,"In another embodiment, the invention relates to a method of treating or preventing a disease responsive to the inhibition of antigen binding to MHC class II molecules, particularly a MHC class II HLA-DR1, MHC class II HLA-DR2 or MHC class II HLA-DR4 molecule, comprising administering an effective amount of a compound of the invention to a patient in need thereof. In a preferred embodiment, the MHC class II HLA-DR molecule is a MHC class II HLA-DR2 molecule. The invention also relates to a method of inhibiting antigen binding to a MHC class II molecule comprising contacting a cell with an effective amount of a compound of the invention.
",0,US08598312-20131203.txt,0
297,297,"In another embodiment, the invention relates to a method of treating or preventing a disease responsive to the inhibition of antigen presentation by a MHC class II molecule, particularly a MHC class II HLA-DR1, MHC class II HLA-DR2 or MHC class II HLA-DR4 molecule, comprising administering an effective amount of a compound of the invention to a patient in need thereof. In a preferred embodiment, the MHC class II HLA-DR molecule is a MHC class II HLA-DR2 molecule. The invention also relates to a method of inhibiting antigen presentation by a MHC class II molecule comprising contacting a cell with an effective amount of a compound of the invention.
",0,US08598312-20131203.txt,0
298,298,"In another embodiment, the invention relates to a method of treating or preventing a disease responsive to the inhibition of T cell proliferation, comprising administering an effective amount of a compound of the invention to a patient in need thereof. The invention also relates to a method of inhibiting T cell proliferation comprising contacting a cell with an effective amount of a compound of the invention.
",0,US08598312-20131203.txt,0
299,299,"In another embodiment, the invention relates to a method of treating or preventing an autoimmune disease or disorder comprising administering an effective amount of a compound of the invention to a patient in need thereof.
",0,US08598312-20131203.txt,0
300,300,"4. DETAILED DESCRIPTION OF THE INVENTION
",0,US08598312-20131203.txt,0
301,301,"4.1 Definitions
",0,US08598312-20131203.txt,0
302,302,"As used herein, the term “patient” means an animal (e.g., cow, horse, sheep, pig, chicken, turkey, quail, cat, dog, mouse, rat, rabbit, guinea pig), preferably a mammal such as a non-primate and a primate (e.g., monkey and human), most preferably a human. In one embodiment, pre-screening is used to determine whether the patient possesses or is susceptible to having an immune, autoimmune or inflammatory disease or disorder by having a disease-associated MHC class II gene or genes.
",0,US08598312-20131203.txt,0
